UDI,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Temp_diff,Power,Power_norm,Tool_wear_norm,Type_encoded
5531,302.3,311.8,1355,50.1,104,0,0,0,0,0,0,9.5,67885.5,0.678988081664006,0.41106719367588934,1
5532,302.3,311.7,1504,37.3,107,0,0,0,0,0,0,9.399999999999977,56099.2,0.5611019759872934,0.42292490118577075,1
5533,302.4,311.8,1476,46.6,110,0,0,0,0,0,0,9.400000000000034,68781.6,0.6879508383643194,0.43478260869565216,0
5534,302.4,311.7,1721,26.9,112,0,0,0,0,0,0,9.300000000000011,46294.899999999994,0.46303975579213513,0.4426877470355731,0
5535,302.3,311.7,1494,37.1,114,0,0,0,0,0,0,9.399999999999977,55427.4,0.5543826590011642,0.4505928853754941,1
5536,302.3,311.7,1465,43.5,117,0,0,0,0,0,0,9.399999999999977,63727.5,0.6373999303863557,0.4624505928853755,0
5537,302.3,311.8,1363,54.0,119,1,0,0,0,0,0,9.5,73602.0,0.7361642882004872,0.47035573122529645,1
5538,302.4,311.8,1648,30.0,122,0,0,0,0,0,0,9.400000000000034,49440.0,0.4944969213965937,0.48221343873517786,0
5539,302.3,311.8,1879,23.0,124,0,0,0,0,0,0,9.5,43217.0,0.43225472192549735,0.4901185770750988,1
5540,302.3,311.7,1482,39.0,127,0,0,0,0,0,0,9.399999999999977,57798.0,0.5780933062880323,0.5019762845849802,2
5541,302.4,311.8,1493,38.4,132,0,0,0,0,0,0,9.400000000000034,57331.2,0.5734243911806713,0.5217391304347826,0
5542,302.4,311.8,1433,42.2,134,0,0,0,0,0,0,9.400000000000034,60472.600000000006,0.6048445495317082,0.5296442687747036,0
5543,302.3,311.7,1400,41.6,136,0,0,0,0,0,0,9.399999999999977,58240.0,0.5825141727778644,0.5375494071146245,0
5544,302.4,311.8,1255,59.0,138,0,0,0,0,0,0,9.400000000000034,74045.0,0.7405951566507035,0.5454545454545454,0
5545,302.2,311.7,1471,45.6,140,0,0,0,0,0,0,9.5,67077.6,0.6709074978695825,0.5533596837944664,0
5546,302.2,311.6,1357,44.2,142,0,0,0,0,0,0,9.400000000000034,59979.4,0.5999115826702033,0.5612648221343873,2
5547,302.3,311.7,1453,41.2,147,0,0,0,0,0,0,9.399999999999977,59863.600000000006,0.5987533556577089,0.5810276679841897,0
5548,302.3,311.7,1540,28.9,149,0,0,0,0,0,0,9.399999999999977,44506.0,0.44514724886077667,0.5889328063241107,1
5549,302.3,311.8,1605,35.2,152,0,0,0,0,0,0,9.5,56496.00000000001,0.5650707538677581,0.6007905138339921,0
5550,302.3,311.9,1374,52.4,154,0,0,0,0,0,0,9.599999999999966,71997.59999999999,0.72011714296002,0.6086956521739131,2
5551,302.3,311.9,1508,42.3,159,0,0,0,0,0,0,9.599999999999966,63788.399999999994,0.6380090497737555,0.6284584980237155,1
5552,302.4,311.9,1366,47.3,162,0,0,0,0,0,0,9.5,64611.799999999996,0.6462446639541349,0.6403162055335968,2
5553,302.5,312.0,1579,35.7,167,0,0,0,0,0,0,9.5,56370.3,0.5638135074474597,0.6600790513833992,2
5554,302.5,311.9,1306,59.7,172,0,0,0,0,0,1,9.399999999999977,77968.2,0.7798348476301354,0.6798418972332015,0
5555,302.5,312.0,1521,40.2,174,0,0,0,0,0,0,9.5,61144.200000000004,0.6115618661257607,0.6877470355731226,1
5556,302.5,312.0,1411,44.2,177,0,0,0,0,0,0,9.5,62366.200000000004,0.6237842617152962,0.6996047430830039,0
5557,302.5,312.0,1357,42.0,179,0,0,0,0,0,0,9.5,56994.0,0.5700517301391073,0.7075098814229249,2
5558,302.5,312.0,1436,43.5,184,0,0,0,0,0,0,9.5,62466.0,0.6247824573616428,0.7272727272727273,1
5559,302.5,311.9,1553,40.1,187,0,0,0,0,0,0,9.399999999999977,62275.3,0.6228750835163692,0.7391304347826086,0
5560,302.5,312.0,1451,43.2,189,0,0,0,0,0,0,9.5,62683.200000000004,0.6269548831570988,0.7470355731225297,1
5561,302.4,311.9,1541,37.9,192,0,0,0,0,0,0,9.5,58403.899999999994,0.5841534940848405,0.758893280632411,0
5562,302.3,311.7,1341,46.3,194,0,0,0,0,0,0,9.399999999999977,62088.299999999996,0.6210047169245171,0.766798418972332,1
5563,302.3,311.7,1648,32.1,197,0,0,0,0,0,0,9.399999999999977,52900.8,0.5291117058943553,0.7786561264822134,0
5564,302.3,311.7,1640,31.5,199,0,0,0,0,0,0,9.399999999999977,51660.0,0.516701273449596,0.7865612648221344,1
5565,302.4,311.8,1416,46.1,202,0,0,0,0,0,0,9.400000000000034,65277.6,0.6529039691779588,0.7984189723320159,0
5566,302.4,311.9,1671,29.9,204,0,0,0,0,0,0,9.5,49962.899999999994,0.4997269464815103,0.8063241106719368,0
5567,302.4,312.0,1457,45.5,206,0,0,0,0,0,0,9.600000000000023,66293.5,0.6630649607323035,0.8142292490118577,0
5568,302.5,312.0,1445,54.8,0,0,0,0,0,0,0,9.5,79186.0,0.7920152349860572,0.0,1
5569,302.5,312.1,1534,38.6,3,0,0,0,0,0,0,9.600000000000023,59212.4,0.5922400790554948,0.011857707509881422,0
5570,302.4,312.0,1508,36.9,5,0,0,0,0,0,0,9.600000000000023,55645.2,0.5565610859728506,0.019762845849802372,0
5571,302.4,312.1,1492,47.7,7,0,0,0,0,0,0,9.700000000000045,71168.40000000001,0.7118235174094123,0.02766798418972332,1
5572,302.4,312.0,1562,37.9,10,0,0,0,0,0,0,9.600000000000023,59199.799999999996,0.5921140543546534,0.039525691699604744,0
5573,302.4,312.0,1545,36.4,12,0,0,0,0,0,0,9.600000000000023,56238.0,0.5624902480886254,0.04743083003952569,0
5574,302.5,312.2,1738,25.3,14,0,0,0,0,0,0,9.699999999999989,43971.4,0.4398002008393645,0.05533596837944664,0
5575,302.4,312.0,1305,49.1,16,0,0,0,0,0,0,9.600000000000023,64075.5,0.6408806126000696,0.06324110671936758,0
5576,302.4,312.0,1477,39.7,18,0,0,0,0,0,0,9.600000000000023,58636.9,0.5864839508543674,0.07114624505928854,2
5577,302.4,312.0,1457,43.4,23,0,0,0,0,0,0,9.600000000000023,63233.799999999996,0.6324619625446587,0.09090909090909091,2
5578,302.4,312.1,1455,40.4,28,0,0,0,0,0,0,9.700000000000045,58782.0,0.5879352353061199,0.11067193675889328,0
5579,302.5,312.2,1574,38.7,30,0,0,0,0,0,0,9.699999999999989,60913.8,0.6092574144532328,0.11857707509881422,0
5580,302.6,312.2,1695,27.1,32,0,0,0,0,0,0,9.599999999999966,45934.5,0.45943504926965684,0.12648221343873517,0
5581,302.6,312.2,1458,38.8,34,0,0,0,0,0,0,9.599999999999966,56570.399999999994,0.565814899720345,0.13438735177865613,1
5582,302.5,312.1,1454,47.6,37,0,0,0,0,0,0,9.600000000000023,69210.40000000001,0.6922396789770795,0.14624505928853754,1
5583,302.5,312.0,2052,18.9,40,0,0,0,0,0,0,9.5,38782.799999999996,0.3879040291897211,0.15810276679841898,0
5584,302.5,312.0,1673,29.9,42,0,0,0,0,0,0,9.5,50022.7,0.5003250637124875,0.16600790513833993,0
5585,302.4,311.9,1578,29.9,44,0,0,0,0,0,0,9.5,47182.2,0.47191449524106716,0.17391304347826086,0
5586,302.5,312.0,1642,29.1,46,0,0,0,0,0,0,9.5,47782.200000000004,0.47791567147160846,0.18181818181818182,1
5587,302.4,311.8,1557,31.5,49,0,0,0,0,0,0,9.400000000000034,49045.5,0.4905511480250129,0.19367588932806323,1
5588,302.5,311.9,1481,42.9,52,0,0,0,0,0,0,9.399999999999977,63534.9,0.635473552816352,0.20553359683794467,0
5589,302.5,311.8,1566,37.6,54,0,0,0,0,0,0,9.300000000000011,58881.600000000006,0.5889314305603899,0.2134387351778656,1
5590,302.5,311.9,1298,57.5,57,0,0,0,0,0,0,9.399999999999977,74635.0,0.7464963132774023,0.22529644268774704,1
5591,302.5,311.9,1340,59.4,60,0,0,0,0,0,0,9.399999999999977,79596.0,0.7961160387435937,0.23715415019762845,1
5592,302.5,312.0,1574,33.8,63,0,0,0,0,0,0,9.5,53201.2,0.5321162947937795,0.2490118577075099,0
5593,302.5,311.9,1437,46.7,65,0,0,0,0,0,0,9.399999999999977,67107.90000000001,0.6712105572692249,0.25691699604743085,0
5594,302.6,311.9,1354,48.0,67,0,0,0,0,0,0,9.299999999999955,64992.0,0.6500474092922213,0.2648221343873518,0
5595,302.6,311.9,1598,35.5,69,0,0,0,0,0,0,9.299999999999955,56729.0,0.5674012106372849,0.2727272727272727,0
5596,302.7,312.0,1944,21.4,71,0,0,0,0,0,0,9.300000000000011,41601.6,0.41609755512080365,0.28063241106719367,1
5597,302.7,312.0,1538,36.7,74,0,0,0,0,0,0,9.300000000000011,56444.600000000006,0.5645566531040084,0.2924901185770751,1
5598,302.7,312.0,1501,37.0,77,0,0,0,0,0,0,9.300000000000011,55537.0,0.5554788738592764,0.30434782608695654,0
5599,302.8,312.1,1441,52.1,79,0,0,0,0,0,0,9.300000000000011,75076.1,0.7509081780028886,0.31225296442687744,0
5600,302.7,312.0,1652,31.0,81,0,0,0,0,0,0,9.300000000000011,51212.0,0.5122203951974587,0.3201581027667984,1
5601,302.8,312.1,1487,36.6,84,0,0,0,0,0,0,9.300000000000011,54424.200000000004,0.5443486923436993,0.33201581027667987,0
5602,302.9,312.2,1605,33.9,86,0,0,0,0,0,0,9.300000000000011,54409.5,0.544201663526051,0.33992094861660077,0
5603,302.9,312.1,1334,54.7,88,0,0,0,0,0,0,9.200000000000045,72969.8,0.7298410488455737,0.34782608695652173,0
5604,302.9,312.2,1340,57.8,90,0,0,0,0,0,0,9.300000000000011,77452.0,0.7746718356797931,0.3557312252964427,0
5605,302.9,312.2,1513,37.8,92,0,0,0,0,0,0,9.300000000000011,57191.399999999994,0.5720261171189552,0.36363636363636365,0
5606,302.9,312.2,1510,41.4,94,0,0,0,0,0,0,9.300000000000011,62514.0,0.6252625514600861,0.3715415019762846,0
5607,302.9,312.2,1729,23.6,96,0,0,0,0,0,0,9.300000000000011,40804.4,0.40812399230249125,0.3794466403162055,0
5608,302.9,312.2,1745,25.5,98,0,0,0,0,0,0,9.300000000000011,44497.5,0.4450622321975107,0.38735177865612647,1
5609,303.1,312.3,1623,31.6,101,0,0,0,0,0,0,9.199999999999989,51286.8,0.5129685418341995,0.39920948616600793,1
5610,303.1,312.4,1378,50.1,104,0,0,0,0,0,0,9.299999999999955,69037.8,0.6905133406147604,0.41106719367588934,1
5611,303.1,312.4,1407,41.2,107,0,0,0,0,0,0,9.299999999999955,57968.4,0.5797976403375061,0.42292490118577075,0
5612,303.0,312.3,1674,29.5,109,0,0,0,0,0,0,9.300000000000011,49383.0,0.49392680965469227,0.4308300395256917,1
5613,303.0,312.3,1486,42.4,112,0,0,0,0,0,0,9.300000000000011,63006.4,0.6301875167532835,0.4426877470355731,0
5614,303.0,312.3,1483,38.8,114,0,0,0,0,0,0,9.300000000000011,57540.399999999994,0.5755168012930534,0.4505928853754941,1
5615,303.0,312.2,1624,28.8,117,0,0,0,0,0,0,9.199999999999989,46771.200000000004,0.46780368952314655,0.4624505928853755,2
5616,303.0,312.2,1257,71.3,122,1,0,0,1,0,0,9.199999999999989,89624.09999999999,0.8964166976727437,0.48221343873517786,1
5617,303.0,312.3,1480,41.4,125,0,0,0,0,0,0,9.300000000000011,61272.0,0.6128401166628659,0.49407114624505927,0
5618,303.1,312.4,1404,61.5,127,1,0,0,1,0,0,9.299999999999955,86346.0,0.863629271337182,0.5019762845849802,0
5619,303.0,312.4,1645,29.6,129,0,0,0,0,0,0,9.399999999999977,48692.0,0.4870154550291857,0.5098814229249012,1
5620,303.0,312.3,1932,21.9,132,0,0,0,0,0,0,9.300000000000011,42310.799999999996,0.4231909454253033,0.5217391304347826,0
5621,303.0,312.3,1533,38.5,134,0,0,0,0,0,0,9.300000000000011,59020.5,0.5903207028577601,0.5296442687747036,0
5622,302.9,312.2,1292,54.4,136,0,0,0,0,0,0,9.300000000000011,70284.8,0.7029857852139019,0.5375494071146245,1
5623,302.9,312.2,1571,40.6,139,0,0,0,0,0,0,9.300000000000011,63782.600000000006,0.6379510384035271,0.549407114624506,0
5624,302.9,312.3,1578,36.3,141,0,0,0,0,0,0,9.400000000000034,57281.399999999994,0.5729262935535364,0.5573122529644269,0
5625,302.8,312.2,1469,36.9,143,0,0,0,0,0,0,9.399999999999977,54206.1,0.5421672647838975,0.5652173913043478,1
5626,302.7,312.1,1728,24.4,146,0,0,0,0,0,0,9.400000000000034,42163.2,0.4217146560725902,0.5770750988142292,0
5627,302.7,312.1,1603,32.5,148,0,0,0,0,0,0,9.400000000000034,52097.5,0.521077131117699,0.5849802371541502,2
5628,302.7,312.1,1597,39.8,153,0,0,0,0,0,0,9.400000000000034,63560.6,0.6357306031982268,0.6047430830039525,0
5629,302.7,312.1,1688,32.0,155,0,0,0,0,0,0,9.400000000000034,54016.0,0.5402658921148544,0.6126482213438735,0
5630,302.7,312.2,1405,51.4,157,0,0,0,0,0,0,9.5,72217.0,0.7223115730683213,0.6205533596837944,0
5631,302.8,312.2,1615,32.9,159,0,0,0,0,0,0,9.399999999999977,53133.5,0.5314391620757668,0.6284584980237155,1
5632,302.8,312.2,1515,36.8,162,0,0,0,0,0,0,9.399999999999977,55751.99999999999,0.5576292953418869,0.6403162055335968,0
5633,302.7,312.2,1376,52.8,164,0,0,0,0,0,0,9.5,72652.8,0.7266704274037711,0.6482213438735178,0
5634,302.7,312.2,1447,47.5,166,0,0,0,0,0,0,9.5,68732.5,0.6874597421094534,0.6561264822134387,0
5635,302.6,312.2,1353,56.5,168,0,0,0,0,0,0,9.599999999999966,76444.5,0.7645948605926761,0.6640316205533597,1
5636,302.6,312.1,1502,47.3,171,0,0,0,0,0,0,9.5,71044.59999999999,0.7105852747138438,0.6758893280632411,0
5637,302.6,312.0,1447,45.5,173,0,0,0,0,0,0,9.399999999999977,65838.5,0.6585140687574764,0.6837944664031621,0
5638,302.5,312.0,1487,46.1,175,0,0,0,0,0,0,9.5,68550.7,0.6856413857115994,0.691699604743083,1
5639,302.6,312.1,1519,38.1,178,0,0,0,0,0,0,9.5,57873.9,0.5788524550811959,0.7035573122529645,0
5640,302.6,312.1,1668,28.7,180,0,0,0,0,0,1,9.5,47871.6,0.478809846729959,0.7114624505928854,0
5641,302.6,312.1,1420,51.6,182,0,0,0,0,0,0,9.5,73272.0,0.7328636412736895,0.7193675889328063,0
5642,302.6,312.1,1473,37.3,184,0,0,0,0,0,0,9.5,54942.899999999994,0.5495367091950021,0.7272727272727273,0
5643,302.5,312.0,1495,38.8,186,0,0,0,0,0,0,9.5,58005.99999999999,0.5801737140479533,0.7351778656126482,0
5644,302.5,312.0,1574,42.0,188,0,0,0,0,0,0,9.5,66108.0,0.6612095970810278,0.7430830039525692,0
5645,302.5,312.0,1383,51.3,190,0,0,0,0,0,0,9.5,70947.9,0.7096180851446883,0.7509881422924901,0
5646,302.5,312.0,1591,29.4,192,0,0,0,0,0,0,9.5,46775.399999999994,0.4678456977567602,0.758893280632411,1
5647,302.4,311.8,1644,37.2,195,0,0,0,0,0,0,9.400000000000034,61156.8,0.611687890826602,0.7707509881422925,1
5648,302.5,311.8,2370,14.7,198,0,0,0,0,0,0,9.300000000000011,34839.0,0.34845829782637394,0.782608695652174,2
5649,302.5,311.9,1401,44.9,203,0,0,0,0,0,0,9.399999999999977,62904.9,0.6291723177742837,0.8023715415019763,0
5650,302.5,311.9,1414,51.6,205,0,0,0,0,0,0,9.399999999999977,72962.40000000001,0.7297670343387305,0.8102766798418972,1
5651,302.5,312.0,1456,46.3,208,0,0,0,0,0,0,9.5,67412.8,0.6742601549903781,0.8221343873517787,0
5652,302.5,312.0,1447,45.7,210,0,0,0,0,0,0,9.5,66127.90000000001,0.6614086360926742,0.8300395256916996,1
5653,302.4,311.8,1727,26.5,213,0,0,0,0,0,0,9.400000000000034,45765.5,0.45774471796472105,0.841897233201581,0
5654,302.4,311.7,1495,36.8,215,0,0,0,0,0,0,9.300000000000011,55015.99999999999,0.5502678524990897,0.849802371541502,0
5655,302.3,311.6,1544,34.3,0,0,0,0,0,0,0,9.300000000000011,52959.2,0.5296958203807945,0.0,0
5656,302.3,311.5,1387,47.3,2,0,0,0,0,0,0,9.199999999999989,65605.09999999999,0.6561796112037958,0.007905138339920948,0
5657,302.3,311.5,1316,47.2,4,0,0,0,0,0,0,9.199999999999989,62115.200000000004,0.6212737696588532,0.015810276679841896,1
5658,302.3,311.5,1794,26.1,7,0,0,0,0,0,0,9.199999999999989,46823.4,0.46832579185520357,0.02766798418972332,0
5659,302.2,311.4,1372,55.1,9,0,0,0,0,0,0,9.199999999999989,75597.2,0.7561201995591135,0.03557312252964427,1
5660,302.3,311.5,1674,30.0,12,0,0,0,0,0,0,9.199999999999989,50220.0,0.5022984504962972,0.04743083003952569,1
5661,302.2,311.4,1477,41.7,15,0,0,0,0,0,0,9.199999999999989,61590.9,0.6160297418293985,0.05928853754940711,0
5662,302.2,311.4,1397,53.0,17,0,0,0,0,0,0,9.199999999999989,74041.0,0.7405551488091665,0.06719367588932806,0
5663,302.2,311.5,1616,34.0,19,0,0,0,0,0,0,9.300000000000011,54944.0,0.5495477113514249,0.07509881422924901,0
5664,302.3,311.5,1530,42.3,21,0,0,0,0,0,0,9.199999999999989,64718.99999999999,0.6473168741073249,0.08300395256916997,1
5665,302.2,311.4,1539,35.1,24,0,0,0,0,0,0,9.199999999999989,54018.9,0.5402948977999688,0.09486166007905138,1
5666,302.3,311.4,1845,21.9,27,0,0,0,0,0,0,9.099999999999966,40405.5,0.4041342103052198,0.1067193675889328,0
5667,302.2,311.4,1430,43.1,29,0,0,0,0,0,0,9.199999999999989,61633.0,0.6164508243615748,0.11462450592885376,0
5668,302.2,311.4,2080,19.2,31,0,0,0,0,0,0,9.199999999999989,39936.0,0.39943828990482133,0.1225296442687747,0
5669,302.2,311.4,1432,45.3,33,0,0,0,0,0,0,9.199999999999989,64869.6,0.6488231693411908,0.13043478260869565,1
5670,302.2,311.5,1479,39.5,36,0,0,0,0,0,0,9.300000000000011,58420.5,0.5843195266272189,0.1422924901185771,1
5671,302.2,311.5,1424,45.2,39,0,0,0,0,0,0,9.300000000000011,64364.8,0.6437741797392289,0.1541501976284585,0
5672,302.2,311.6,1534,37.2,41,0,0,0,0,0,0,9.400000000000034,57064.8,0.5707598689343111,0.16205533596837945,2
5673,302.1,311.6,1701,26.2,46,0,0,0,0,0,0,9.5,44566.2,0.4457493668759076,0.18181818181818182,2
5674,302.2,311.6,1462,50.0,51,0,0,0,0,0,0,9.400000000000034,73100.0,0.7311433040876011,0.2015810276679842,0
5675,302.2,311.7,1393,42.5,53,0,0,0,0,0,0,9.5,59202.5,0.5921410596476909,0.20948616600790515,1
5676,302.3,311.7,1453,42.5,56,0,0,0,0,0,0,9.399999999999977,61752.5,0.6176460586274909,0.22134387351778656,1
5677,302.3,311.8,1565,37.8,59,0,0,0,0,0,0,9.5,59156.99999999999,0.5916859704502081,0.233201581027668,0
5678,302.3,311.8,1281,51.7,61,0,0,0,0,0,0,9.5,66227.7,0.6624068317390207,0.24110671936758893,0
5679,302.2,311.7,1584,36.2,63,0,0,0,0,0,0,9.5,57340.8,0.57352041000036,0.2490118577075099,1
5680,302.2,311.7,1466,49.0,66,0,0,0,0,0,0,9.5,71834.0,0.7184808222411592,0.2608695652173913,1
5681,302.2,311.6,1386,50.5,69,0,0,0,0,0,0,9.400000000000034,69993.0,0.700067213173782,0.2727272727272727,1
5682,302.2,311.6,1383,44.3,72,0,0,0,0,0,0,9.400000000000034,61266.899999999994,0.6127891066649062,0.2845849802371542,0
5683,302.3,311.6,1441,53.9,74,0,0,0,0,0,0,9.300000000000011,77669.9,0.776851262847518,0.2924901185770751,2
5684,302.2,311.6,1592,37.7,79,0,0,0,0,0,0,9.400000000000034,60018.4,0.6003016591251885,0.31225296442687744,1
5685,302.2,311.6,1594,36.8,82,0,0,0,0,0,0,9.400000000000034,58659.2,0.5867069945709358,0.3241106719367589,2
5686,302.2,311.5,1482,45.6,87,0,0,0,0,0,0,9.300000000000011,67579.2,0.6759244811983148,0.3438735177865613,0
5687,302.2,311.6,1658,31.4,89,0,0,0,0,0,0,9.400000000000034,52061.2,0.5207140599557513,0.35177865612648224,0
5688,302.3,311.7,2170,18.2,91,0,0,0,0,0,0,9.399999999999977,39494.0,0.3950174234149893,0.35968379446640314,0
5689,302.3,311.7,1423,44.6,93,0,0,0,0,0,0,9.399999999999977,63465.8,0.6347824173538014,0.3675889328063241,1
5690,302.4,311.8,1543,31.1,96,0,0,0,0,0,0,9.400000000000034,47987.3,0.4799670735464151,0.3794466403162055,0
5691,302.3,311.8,1435,44.8,98,0,0,0,0,0,0,9.5,64287.99999999999,0.6430060291817195,0.38735177865612647,0
5692,302.4,311.8,1320,56.4,100,0,0,0,0,0,0,9.400000000000034,74448.0,0.7446259466855503,0.3952569169960474,0
5693,302.4,311.9,1313,55.7,102,0,0,0,0,0,0,9.5,73134.1,0.7314843709367036,0.4031620553359684,1
5694,302.4,311.8,1453,42.1,105,0,0,0,0,0,0,9.400000000000034,61171.3,0.6118329192521734,0.4150197628458498,1
5695,302.4,311.8,1508,45.7,108,0,0,0,0,0,0,9.400000000000034,68915.6,0.6892911010558069,0.4268774703557312,0
5696,302.4,311.8,1451,42.0,110,0,0,0,0,0,0,9.400000000000034,60942.0,0.6095394697360682,0.43478260869565216,0
5697,302.5,311.9,1595,34.6,112,0,0,0,0,0,0,9.399999999999977,55187.0,0.551978187724794,0.4426877470355731,2
5698,302.5,311.9,1354,49.4,117,0,0,0,0,0,0,9.399999999999977,66887.59999999999,0.6690071253965776,0.4624505928853755,0
5699,302.5,311.9,1265,59.8,119,0,0,0,0,0,0,9.399999999999977,75647.0,0.7566182971862484,0.47035573122529645,0
5700,302.4,311.9,1867,25.9,121,0,0,0,0,0,0,9.5,48355.299999999996,0.4836477949678136,0.4782608695652174,0
5701,302.5,311.9,1497,41.6,123,0,0,0,0,0,0,9.399999999999977,62275.200000000004,0.6228740833203308,0.48616600790513836,0
5702,302.5,311.9,1347,54.3,125,0,0,0,0,0,0,9.399999999999977,73142.09999999999,0.7315643866197773,0.49407114624505927,1
5703,302.3,311.7,1544,43.2,128,0,0,0,0,0,0,9.399999999999977,66700.8,0.6671387591968025,0.5059288537549407,0
5704,302.3,311.7,1456,45.4,130,0,0,0,0,0,0,9.399999999999977,66102.4,0.661153586102876,0.5138339920948617,2
5705,302.5,311.8,1335,52.7,135,0,0,0,0,0,0,9.300000000000011,70354.5,0.7036829218526831,0.5335968379446641,0
5706,302.4,311.9,1452,43.1,137,0,0,0,0,0,0,9.5,62581.200000000004,0.6259346831979068,0.541501976284585,0
5707,302.4,311.9,1290,70.0,139,1,0,0,1,0,0,9.5,90300.0,0.9031770226964484,0.549407114624506,0
5708,302.4,311.8,1448,43.4,141,0,0,0,0,0,0,9.400000000000034,62843.2,0.6285551968185764,0.5573122529644269,0
5709,302.3,311.7,1611,38.6,143,0,0,0,0,0,0,9.399999999999977,62184.600000000006,0.6219679057095191,0.5652173913043478,0
5710,302.2,311.7,1556,38.6,145,0,0,0,0,0,0,9.5,60061.600000000006,0.6007337438137875,0.5731225296442688,0
5711,302.2,311.7,1413,46.5,147,0,0,0,0,0,0,9.5,65704.5,0.6571738060659889,0.5810276679841897,2
5712,302.2,311.6,1545,35.9,152,0,0,0,0,0,0,9.400000000000034,55465.5,0.5547637336918035,0.6007905138339921,0
5713,302.2,311.7,1330,54.6,154,0,0,0,0,0,0,9.5,72618.0,0.7263223591823997,0.6086956521739131,0
5714,302.2,311.9,1596,38.0,156,0,0,0,0,0,0,9.699999999999989,60648.0,0.606598893383103,0.616600790513834,0
5715,302.2,311.8,1618,36.0,158,0,0,0,0,0,0,9.600000000000023,58248.0,0.5825941884609382,0.6245059288537549,0
5716,302.2,311.9,1597,35.8,160,0,0,0,0,0,0,9.699999999999989,57172.6,0.5718380802637316,0.6324110671936759,2
5717,302.3,312.0,1354,52.2,165,0,0,0,0,0,0,9.699999999999989,70678.8,0.7069265576052906,0.6521739130434783,0
5718,302.3,312.0,1746,28.1,167,0,0,0,0,0,0,9.699999999999989,49062.600000000006,0.49072218154758335,0.6600790513833992,0
5719,302.4,312.0,1621,32.5,169,0,0,0,0,0,0,9.600000000000023,52682.5,0.5269282779424767,0.6679841897233202,0
5720,302.3,312.0,1398,43.3,171,0,0,0,0,0,0,9.699999999999989,60533.399999999994,0.6054526687230696,0.6758893280632411,0
5721,302.3,311.9,1434,51.9,173,0,0,0,0,0,0,9.599999999999966,74424.59999999999,0.7443919008125591,0.6837944664031621,0
5722,302.3,311.8,1443,43.4,175,0,0,0,0,0,0,9.5,62626.2,0.6263847714151973,0.691699604743083,1
5723,302.2,311.7,1488,44.6,178,0,0,0,0,0,0,9.5,66364.8,0.6637781005076995,0.7035573122529645,0
5724,302.3,311.8,1475,48.0,180,0,0,0,0,0,0,9.5,70800.0,0.7081387952038599,0.7114624505928854,1
5725,302.3,311.8,1433,50.3,183,0,0,0,0,0,0,9.5,72079.9,0.7209403042996426,0.7233201581027668,0
5726,302.3,311.8,1557,34.1,185,0,0,0,0,0,0,9.5,53093.700000000004,0.5310410840524743,0.7312252964426877,1
5727,302.4,311.9,1398,50.1,188,0,0,0,0,0,0,9.5,70039.8,0.7005353049197642,0.7430830039525692,1
5728,302.3,311.8,1559,34.4,191,0,0,0,0,0,0,9.5,53629.6,0.5364011346223859,0.7549407114624506,1
5729,302.4,311.9,1422,46.4,194,0,0,0,0,0,0,9.5,65980.8,0.6599373477201531,0.766798418972332,1
5730,302.3,311.8,1463,35.7,197,0,0,0,0,0,0,9.5,52229.100000000006,0.5223933891042645,0.7786561264822134,1
5731,302.3,311.7,1793,25.3,200,0,0,0,0,0,0,9.399999999999977,45362.9,0.45371792871402794,0.7905138339920948,0
5732,302.2,311.6,1872,20.4,202,0,0,0,0,0,0,9.400000000000034,38188.799999999996,0.38196286472148533,0.7984189723320159,0
5733,302.2,311.7,1412,44.5,204,0,0,0,0,0,0,9.5,62834.0,0.6284631787830415,0.8063241106719368,0
